"CustomerID","ProductID_1_sum","ProductID_2_sum","ProductID_3_sum","ProductID_4_sum","ProductID_5_sum","ProductID_6_sum","ProductID_7_sum","ProductID_8_sum","Pattern_0000010_sum","Pattern_0000100_sum","Pattern_0001000_sum","Pattern_0010000_sum","Pattern_0100010_sum","Pattern_1000010_sum","Pattern_1001010_sum","Pattern_1111110_sum","PaymentType_BT_sum","PaymentType_DD_sum","PaymentStatus_Paid_sum","PaymentStatus_Not.Paid_sum","StartDate_rec","RenewalDate_rec","PaymentDate_rec","NbrNewspapers_mean","NbrStart_mean","GrossFormulaPrice_mean","NetFormulaPrice_mean","NetNewspaperPrice_mean","ProductDiscount_mean","FormulaDiscount_mean","TotalDiscount_mean","TotalPrice_mean","TotalCredit_mean","Gender","District","ZIP","StreeID","Age","churn"
"649716",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,270,301,286,304.666666666667,16.6666666666667,237.666666666667,237.666666666667,0.780114,0,0,0,237.666666666667,0,"M","1","2970","30187",61,"0"
"650025",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,172,304,15,244.333333333333,244.333333333333,0.803728,0,0,0,244.333333333333,0,"M","1","2310","18529",96,"1"
"650049",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,4,0,92,123,104,304,15,243,243,0.79850775,0,0,0,242.75,-0.25,"M","1","2322","18837",71,"0"
"650093",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,4,0,92,123,90,304,15,243,243,0.79933025,0,0,0,243,0,"M","1","2340","19118",64,"0"
"650126",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,316,347,336,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.661219666666667,0,0,0,201.206666666667,-36.46,"M","1","2360","19634",78,"0"
"650225",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,4,0,92,123,91,304,15,243,243,0.79933025,0,0,0,243,0,"M","1","2400","20596",72,"0"
"651106",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,83,112,103,304,15,243,243,0.79933025,0,0,0,243,0,"M","7","9100","68528",54,"1"
"651363",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,4,0,121,152,133,303.75,18.75,240.5,240.5,0.78827725,0,0,0,239.45,-1.05,"M","1","2861","27602",61,"1"
"65149",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6,0,6,0,61,91,61,151.833333333333,15.8333333333333,132.833333333333,132.833333333333,0.872453666666667,0,0,0,132.466666666667,-0.366666666666667,"M","2","3290","35442",61,"0"
"651944",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,168,304,15,244.333333333333,244.333333333333,0.803728,0,0,0,244.333333333333,0,"M","1","2040","13997",56,"0"
"651977",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,212,243,228,304.666666666667,16.6666666666667,237.666666666667,237.666666666667,0.780114,0,0,0,237.666666666667,0,"M","1","2170","15386",80,"0"
"652043",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,153,304,15,244.333333333333,244.333333333333,0.803728,0,0,0,244.333333333333,0,"M","1","2950","29475",55,"0"
"652358",0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,121,152,132,304,18.75,240.5,240.5,0.79111825,0,0,0,240.5,0,"M","1","2990","30610",86,"0"
"652684",0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,233,264,230,304.666666666667,16.6666666666667,237.666666666667,237.666666666667,0.780114,0,0,0,237.666666666667,0,"M","1","2520","22799",63,"0"
"652799",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,164,304,15,244.333333333333,244.333333333333,0.803728,0,0,0,244.333333333333,0,"M","1","2310","18522",89,"0"
"652924",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,168,304,15,244.333333333333,244.333333333333,0.802631333333333,0,0,0,244,-0.333333333333333,"M","1","2322","18817",61,"0"
"652937",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,168,304,15,244.333333333333,244.333333333333,0.802631333333333,0,0,0,244,-0.333333333333333,"F","1","2328","18895",61,"0"
"653005",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,3,1,152,189,174,304,17.5,244.333333333333,244.333333333333,0.803728,0,0,0,244.333333333333,0,"M","1","2328","18930",61,"0"
"653093",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5,0,4,1,121,152,118,243.4,14,185,185,0.834885,0,0,0,185,0,"M","1","2360","19622",64,"0"
"653360",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,335,364,343,304,16.6666666666667,237.666666666667,237.666666666667,0.781782333333333,0,0,0,237.666666666667,0,NA,"1","2440","21379",37,"0"
"653487",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,145,NA,131,304,25,249,249,0.819079,0,0,0,249,0,"M","1","2460","21784",61,"0"
"653526",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,164,304,15,244.333333333333,244.333333333333,0.803728,0,0,0,244.333333333333,0,"M","1","2460","21628",80,"0"
"653546",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,165,304,15,244.333333333333,244.333333333333,0.803728,0,0,0,244.333333333333,0,"M","1","2470","21950",61,"0"
"653573",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,4,0,62,91,76,303.5,15,243,243,0.80060175,0,0,0,243,0,"M","1","2470","21949",56,"1"
"653662",0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,106,147,131,304,18.75,243,243,0.799342,0,0,0,243,0,NA,"1","2650","25369",61,"0"
"653911",12,0,0,18,0,0,0,0,0,0,0,0,0,0,0,30,0,30,30,0,6,21,19,25.1333333333333,15.9,25.2,25.2,1.00356696666667,0,0,0,25.2,0,"M","1","2660","25547",79,"0"
"654047",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,4,0,109,140,123,303.75,18.75,243,243,0.7973235,0,0,0,242.2,-0.8,"M","1","2580","24084",60,"0"
"654570",0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,31,62,35,304.25,15,243,243,0.7987085,0,0,0,243,0,"M","1","2390","20101",50,"1"
"654649",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,62,91,76,303.75,15,243,243,0.79998,0,0,0,243,0,"M","1","2018","13335",61,"1"
"654912",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,212,243,229,304.666666666667,16.6666666666667,237.666666666667,237.666666666667,0.780114,0,0,0,237.666666666667,0,"F","1","2900","28115",93,"0"
"655327",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,241,272,238,304.666666666667,16.6666666666667,237.666666666667,237.666666666667,0.780114,0,0,0,237.666666666667,0,"M","1","2900","28133",74,"0"
"655449",0,12,0,17,0,0,0,0,0,0,0,0,0,0,0,29,0,29,29,0,19,35,33,25.1379310344828,16.1034482758621,25.1724137931034,25.1724137931034,0.98090375862069,0,0,0,24.6427586206897,-0.529655172413793,"F","1","2930","29029",67,"0"
"655659",0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,121,152,138,304,18.75,240.5,240.5,0.79111825,0,0,0,240.5,0,"M","1","2980","30373",81,"0"
"655732",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,304,335,321,304.666666666667,16.6666666666667,237.666666666667,237.666666666667,0.780114,0,0,0,237.666666666667,0,"M","1","2990","30614",61,"0"
"655981",11,0,0,18,1,0,0,0,0,0,0,0,0,0,0,30,0,30,30,0,6,21,19,25.1333333333333,15.9,25.2,25.2,1.00356696666667,0,0,0,25.2,0,"M","1","2000","12858",61,"0"
"65601",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,75,105,80,219.333333333333,15,185.56,168.706666666667,0.710921,0,16.8533333333333,16.8533333333333,168.706666666667,0,"M","5","3890","45939",61,"1"
"656112",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,321,364,335,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.705882333333333,0,0,0,214.816666666667,-22.85,"M","1","2520","22901",71,"0"
"656346",0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,31,62,46,304.25,15,243,243,0.7987085,0,0,0,243,0,"M","1","2520","22842",70,"1"
"65658",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,6,0,6,0,19,49,27,151.833333333333,14,132.833333333333,132.833333333333,0.866647166666667,0,0,0,131.588333333333,-1.245,"M","5","3770","44745",61,"0"
"656647",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,4,0,62,91,60,303.5,15,243,243,0.7987925,0,0,0,242.45,-0.55,"M","1","2350","19435",73,"1"
"657046",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,304,335,298,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.780943,0,0,0,237.666666666667,0,"M","1","2460","21643",63,"0"
"657219",0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,31,62,27,304.25,15,243,243,0.7987085,0,0,0,243,0,"M","1","2640","25265",66,"1"
"657637",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,31,62,46,304.25,15,243,243,0.7987085,0,0,0,243,0,"M","1","2610","24691",68,"1"
"65777",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,335,364,340,304,16.6666666666667,237.666666666667,237.666666666667,0.781782333333333,0,0,0,237.666666666667,0,NA,"5","3520","38223",61,"0"
"658043",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,52,83,47,304,15,243,243,0.79933025,0,0,0,243,0,"M","7","9140","69635",58,"1"
"65825",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,10,0,10,0,44,75,55,76,16,72.2,72.2,0.9500942,0,0,0,72.2,0,"F","5","3501","37840",61,"0"
"658311",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,4,0,31,62,33,304,15,243,243,0.79669,0,0,0,242.2,-0.8,"M","1","2800","25758",61,"1"
"658395",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,4,0,29,60,39,304,15,243,243,0.79669,0,0,0,242.2,-0.8,"M","1","2800","25758",74,"1"
"658485",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,4,0,62,91,68,303.5,15,243,243,0.797139,0,0,0,241.95,-1.05,"M","1","2861","27587",66,"1"
"658552",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,6,0,6,0,121,152,129,152.166666666667,18.3333333333333,131.833333333333,131.833333333333,0.8664915,0,0,0,131.833333333333,0,"M","1","2800","25862",85,"0"
"658570",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,4,1,46,77,47,303.6,14,244.2,244.2,0.770206,0,0,0,185.038,-9.362,"M","6","1982","12689",78,"1"
"658574",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,5,0,4,1,31,53,32,273.6,14,214.25,214.25,0.8205385,0,0,0,213.45,-0.8,"M","1","2812","26508",94,"0"
"658714",0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,30,0,30,30,0,5,21,19,25.1333333333333,15.9,25.2,25.2,1.00356696666667,0,0,0,25.2,0,"M","1","2260","17286",64,"0"
"658817",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,4,0,92,123,84,304,15,243,243,0.79850775,0,0,0,242.75,-0.25,"F","1","2431","20900",61,"1"
"659050",0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,30,0,30,30,0,2,19,12,25.1333333333333,15.9,25.2,25.2,0.994405466666667,0,0,0,24.968,-0.232,"M","7","9280","72453",73,"0"
"659214",0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,121,152,125,304,18.75,240.5,240.5,0.79111825,0,0,0,240.5,0,"M","1","2920","28816",61,"0"
"659301",0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,342,371,343,304.666666666667,16.6666666666667,237.666666666667,237.666666666667,0.780130333333333,0,0,0,237.666666666667,0,"M","1","2990","30614",72,"0"
"659691",0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,152,304,15,244.333333333333,244.333333333333,0,244.333301333333,0,244.333301333333,0,0,"M","1","2650","25492",61,"0"
"659785",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,330,361,349,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.780943,0,0,0,237.666666666667,0,"M","7","9420","74244",73,"0"
"659856",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,173,304,15,244.333333333333,244.333333333333,0.803728,0,0,0,244.333333333333,0,"F","2","3118","33520",74,"0"
"660064",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,150,304,15,244.333333333333,244.333333333333,0.803728,0,0,0,244.333333333333,0,"F","1","2260","17279",59,"0"
"660112",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,135,166,150,304,15,244.333333333333,244.333333333333,0.803728,0,0,0,244.333333333333,0,"M","1","2330","19004",61,"0"
"660151",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,152,304,15,244.333333333333,244.333333333333,0,244.333301333333,0,244.333301333333,0,0,"M","1","2340","19218",84,"0"
"66016",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,4,0,137,139,124,120.25,15,105.77378275,89.75,0.55782825,0,16.02378275,16.02378275,89.75,0,"M","5","3840","45611",47,"0"
"660314",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,4,0,117,147,131,303.75,18.75,243,243,0.79914125,0,0,0,242.75,-0.25,"M","1","2321","18772",47,"0"
"660436",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,142,173,159,303.75,15,240.5,240.5,0.7909175,0,0,0,240.25,-0.25,"M","7","9200","70985",55,"0"
"660607",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,153,304,15,244.333333333333,244.333333333333,0.802631333333333,0,0,0,244,-0.333333333333333,"F","1","2300","18221",63,"0"
"66062",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,152,192,152,304,15,247.666666666667,247.666666666667,0,247.666634666667,0,247.666634666667,0,0,NA,"5","3500","37838",61,"0"
"660924",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,152,304,15,244.333333333333,244.333333333333,0.803728,0,0,0,244.333333333333,0,"M","1","2460","21712",61,"0"
"660928",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,154,304,15,244.333333333333,244.333333333333,0.803728,0,0,0,244.333333333333,0,"M","1","2480","22015",88,"1"
"660939",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,11,0,11,0,53,84,69,76.0909090909091,17.2727272727273,71.2727272727273,71.2727272727273,0.935582090909091,0,0,0,71.1818181818182,-0.0909090909090909,"M","1","2323","18873",61,"0"
"660979",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,172,304,15,244.333333333333,244.333333333333,0.802631333333333,0,0,0,244,-0.333333333333333,"M","1","2300","18427",61,"1"
"66121",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,152,192,173,304,15,247.666666666667,247.666666666667,0.814693,0,0,0,247.666666666667,0,NA,"5","3690","43402",61,"0"
"661871",0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,1,123,333,124,266.5,18.75,214.25,196.25,0.7035065,0,18,18,134,0,"F","1","2910","28567",61,"1"
"662701",0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,31,62,33,304.25,15,243,243,0.7987085,0,0,0,243,0,"M","1","2960","29973",50,"1"
"662721",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,161,304,15,244.333333333333,244.333333333333,0.803728,0,0,0,244.333333333333,0,"M","1","2920","28867",82,"0"
"66373",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,10,0,10,0,62,91,81,76,16,72.2,72.2,0.9500942,0,0,0,72.2,0,NA,"5","3500","37603",61,"0"
"663907",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,274,305,277,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.780953333333333,0,0,0,237.666666666667,0,"M","1","2520","22947",79,"0"
"663946",0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,30,0,30,30,0,6,21,19,25.1333333333333,15.9,25.2,25.2,1.00356696666667,0,0,0,25.2,0,"M","1","2382","19979",52,"0"
"664053",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,6,0,6,0,31,62,18,151.833333333333,15.8333333333333,132.833333333333,132.833333333333,0.873695,0,0,0,132.666666666667,-0.166666666666667,"M","1","2328","18917",49,"0"
"664407",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,304,335,312,304.666666666667,16.6666666666667,237.666666666667,237.666666666667,0.780114,0,0,0,237.666666666667,0,"M","1","2960","111553",61,"0"
"664459",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,174,203,185,304,20,239.666666666667,239.666666666667,0.788377,0,0,0,239.666666666667,0,"M","7","9112","68865",71,"0"
"664705",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,127,158,137,304,15,244.333333333333,244.333333333333,0.780307,0,0,0,237.213333333333,-7.12,"M","1","2600","24389",74,"1"
"664828",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,173,304,15,244.333333333333,244.333333333333,0.803728,0,0,0,244.333333333333,0,"M","1","2970","30181",61,"0"
"664959",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,335,364,334,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.780953333333333,0,0,0,237.666666666667,0,"M","1","2100","14606",77,"0"
"665197",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,296,327,318,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.780943,0,0,0,237.666666666667,0,"M","7","9100","0",88,"1"
"665396",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,4,0,61,91,74,303.5,15,243,243,0.80060175,0,0,0,243,0,"M","1","2260","17078",44,"1"
"665402",3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,24,55,42,152.166666666667,15.8333333333333,132.833333333333,132.833333333333,0.872993333333333,0,0,0,132.833333333333,0,"M","1","2660","25694",61,"0"
"665568",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,154,304,15,244.333333333333,244.333333333333,0.803728,0,0,0,244.333333333333,0,"F","1","2480","22059",61,"0"
"665830",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,175,304,15,244.333333333333,244.333333333333,0.802631333333333,0,0,0,244,-0.333333333333333,"F","1","2300","18347",61,"0"
"666035",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,178,304,15,244.333333333333,244.333333333333,0.791008666666667,0,0,0,240.466666666667,-3.86666666666667,"M","1","2500","22793",63,"1"
"666058",0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,164,304,15,244.333333333333,244.333333333333,0.803728,0,0,0,244.333333333333,0,"M","1","2630","25122",87,"0"
"666148",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,146,304,15,244.333333333333,244.333333333333,0.803728,0,0,0,247.81,0,"M","1","2070","14326",66,"0"
"666421",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,243,273,263,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.780943,0,0,0,237.666666666667,0,"M","1","2242","16842",61,"0"
"666941",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,4,0,92,123,89,304,15,243,243,0.79933025,0,0,0,243,0,"M","1","2480","22081",71,"0"
"66741",6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,7,0,6,1,36,67,27,76,12.1428571428571,74.5,74.5,0.980263,0,0,0,74.5,0,"F","1","2100","14494",61,"0"
"667763",0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,335,364,343,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.780953333333333,0,0,0,237.666666666667,0,"M","1","2920","28837",94,"0"
"667858",0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,365,396,374,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.747483333333333,0,0,0,227.446666666667,-10.22,"M","1","2150","15061",61,"0"
"668063",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,304,335,322,304.666666666667,16.6666666666667,237.666666666667,237.666666666667,0.767558666666667,0,0,0,233.84,-3.82666666666667,"M","1","2240","16811",61,"0"
"668238",0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,90,119,94,304.25,15,243,243,0.796373,0,0,0,242.29,-0.71,"M","1","2640","25200",77,"0"
"668466",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,175,304,15,244.333333333333,244.333333333333,0.803728,0,0,0,244.333333333333,0,"M","1","2380","19859",74,"0"
"668492",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,153,304,15,244.333333333333,244.333333333333,0.803728,0,0,0,244.333333333333,0,"M","1","2460","21787",67,"0"
"668567",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,218,249,236,286.333333333333,20,203.666666666667,203.666666666667,0.511121666666667,0,0,0,161.333333333333,-56.5,"M","1","2920","28665",66,"0"
"66910",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,2,1,290,313,300,215,15,209.185,193.5,0.799151,0,15.685,15.685,193.5,0,"M","7","9120","69013",61,"0"
"669306",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,143,174,152,303.75,15,240.5,240.5,0.79075325,0,0,0,240.2,-0.3,"M","7","9120","69209",74,"0"
"669688",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,4,0,121,200,200,272,18.75,218.425,212.75,0.7818855,0,5.675,5.675,212.75,0,"M","1","2275","17737",58,"0"
"670127",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,243,273,263,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.780943,0,0,0,237.666666666667,0,"M","1","2930","28899",77,"0"
"670155",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,173,304,15,244.333333333333,244.333333333333,0.802412333333333,0,0,0,243.933333333333,-0.4,"M","1","2222","16343",38,"0"
"67030",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,4,0,93,124,101,303.75,18.75,243,243,0.77285175,0,0,0,234.7675,-8.2325,"M","5","3800","45117",61,"0"
"670403",0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,285,315,287,304.666666666667,16.6666666666667,237.666666666667,237.666666666667,0.763096666666667,0,0,0,232.483333333333,-5.18333333333333,"F","1","2640","25311",45,"0"
"670664",0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,82,112,89,152.166666666667,15.8333333333333,132.833333333333,132.833333333333,0.871896833333333,0,0,0,132.666666666667,-0.166666666666667,NA,"1","2930","29123",50,"0"
"671025",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,4,0,121,152,119,303.75,18.75,240.5,240.5,0.78909975,0,0,0,239.7,-0.8,"M","1","2812","26464",70,"0"
"671074",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,243,273,265,304,16.6666666666667,237.666666666667,237.666666666667,0.781777,0,0,0,237.666666666667,0,"M","1","2330","19010",61,"0"
"671127",12,0,0,18,0,0,0,0,0,0,0,0,0,0,0,30,0,30,30,0,5,21,19,25.1333333333333,15.9,25.2,25.2,1.00356696666667,0,0,0,25.2,0,"M","1","2020","13421",74,"0"
"671830",0,0,12,0,0,0,18,0,0,0,0,0,0,0,0,30,0,30,30,0,5,21,19,25.1333333333333,15.9,25.2,25.2,1.00356696666667,0,0,0,25.2,0,"M","1","2850","27302",64,"0"
"671995",0,12,0,18,0,0,0,0,0,0,0,0,0,0,0,30,0,30,30,0,6,21,19,25.1333333333333,15.9,25.2,25.2,1.00356696666667,0,0,0,25.2,0,"M","1","2930","28929",40,"0"
"672046",0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,183,214,192,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.787532333333333,0,0,0,239.666666666667,0,"M","1","2650","25503",61,"0"
"672099",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,243,273,262,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.780943,0,0,0,237.666666666667,0,"M","1","2180","15629",72,"0"
"672274",0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,29,0,29,29,0,22,39,33,25.1379310344828,16.1034482758621,25.1724137931034,25.1724137931034,0.994365827586207,0,0,0,24.9737931034483,-0.198620689655172,"M","1","2830","26997",80,"0"
"672460",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,274,305,277,304,16.6666666666667,237.666666666667,237.666666666667,0.781782333333333,0,0,0,237.666666666667,0,"M","1","2360","19674",53,"0"
"672495",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,152,189,174,304,15,244.333333333333,244.333333333333,0.803728,0,0,0,244.333333333333,0,"M","1","2400","20406",84,"1"
"672514",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3,0,304,335,327,304.333333333333,16.6666666666667,237.666666666667,237.666666666667,0.778546333333333,0,0,0,236.933333333333,-0.733333333333333,"M","1","2200","15868",61,"0"
"672622",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,0,183,214,200,304,16.6666666666667,237.666666666667,237.666666666667,0.788377,0,0,0,239.666666666667,0,"M","1","2560","23680",61,"0"
"67278",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,7,0,6,1,152,192,166,141.142857142857,18.5714285714286,130,130,0.870395166666667,0,0,0,129.633333333333,-0.366666666666667,NA,"5","3530","38404",61,"0"
"67296",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,144,174,154,304,15,247.666666666667,247.666666666667,0.814693,0,0,0,247.666666666667,0,"M","1","2400","20485",61,"0"
"673104",0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,121,152,136,304,18.75,240.5,240.5,0.79111825,0,0,0,240.5,0,"M","1","2930","29059",75,"0"
