"","host_id","accommodates","review_scores_rating","distance","demand","entire_home","washer_drier","superhost","response","price_pp"
"3498",1,2,100,10.5602276953832,0.64,0,1,0,NA,92.5
"3499",0,2,93,10.4834885827251,6.3,0,1,0,100,45
"3500",0,3,87,2.57900809750146,5.7,1,1,0,100,65
"3501",0,1,95,3.02468325906296,2.38,0,1,1,100,150
"3502",0,2,100,1.41707488878226,7.8,0,0,0,100,73.5
"3503",0,6,97,7.59367800421687,2.05,1,1,0,100,91.6666666666667
"3504",0,2,97,1.72663114319721,3.44,0,1,1,100,87.5
"3505",0,6,97,5.02880883581109,9.94,1,0,1,100,66.5
"3506",0,4,100,5.53287490186143,20.1,1,1,0,NA,112.5
"3507",1,4,98,8.00599029547433,1.8,1,1,0,100,67.25
"3508",1,8,98,9.93775483686869,3.03,1,1,1,100,121.875
"3509",0,5,99,5.10785493895319,2.04,1,1,0,NA,124.8
"3510",0,4,70,8.79825719537058,8.4,1,1,1,100,49
"3511",0,2,100,1.66343786377076,7.8,1,0,0,NA,100
"3512",1,2,97,8.79196206966487,9.02,1,0,1,100,110
"3513",1,4,85,9.36915191870815,1.79,0,1,0,100,33.5
"3514",1,4,95,5.62886154431206,6.3,1,1,1,100,125
"3515",1,4,98,8.11135937157811,5.14,1,1,1,90,70
"3516",0,2,100,2.08901094577124,4,0,0,0,100,500
"3517",1,1,99,10.8102100690382,3.48,0,0,1,100,164
"3518",0,2,80,2.51699428663334,14.4,1,1,0,100,87
"3519",0,6,100,5.80955684581583,0.24,1,1,0,NA,71.6666666666667
"3520",0,2,93,8.51442146799698,1.78,0,1,0,100,43.5
"3521",1,2,100,6.96496044149433,6.6,0,0,1,90,50
"3522",1,4,91,4.59156620632465,1.14,1,1,0,NA,124.5
"3523",0,16,98,8.36548438680102,0.91,1,1,0,100,121.875
"3524",0,2,NA,2.65713956620039,0,1,1,0,100,91
"3525",0,3,93,7.56336651263213,8.36,0,1,0,100,41.6666666666667
"3526",0,2,80,2.71385646585567,2.7,1,1,0,100,85.5
"3527",0,2,88,7.70777918374604,7.32,0,1,0,100,52.5
"3528",0,3,91,7.56364605217072,7.94,0,1,0,100,36.6666666666667
"3529",1,3,75,9.21123661121471,1.06,0,0,0,100,80
"3530",1,2,95,1.56909819333376,9,1,0,0,87,137
"3531",1,1,80,6.38113799009282,5.7,1,0,1,100,220
"3532",0,2,80,2.4675895618263,4.8,1,1,0,100,88
"3533",0,2,100,2.50323831875439,11.7,1,1,0,100,89.5
"3534",1,2,98,9.50980745343298,3.61,0,1,1,100,64.5
"3535",1,2,99,9.5130108505003,3.76,0,1,1,100,64.5
"3536",0,3,85,1.70413638049962,2.76,1,1,0,NA,115
"3537",0,4,99,8.24454987132947,8.46,1,0,1,100,111
"3538",1,1,98,5.38432260479315,5.04,0,0,1,100,125
"3539",1,3,NA,0.518455391577213,0,1,1,0,NA,55
"3540",0,1,90,5.51562931444551,11.7,0,0,1,100,55
"3541",1,2,NA,3.5123181413783,1.8,0,0,0,100,42.5
"3542",0,1,70,2.26688817714258,3.52,0,0,0,100,130
"3543",0,1,98,2.40740188425825,15.04,0,0,0,100,111
"3544",1,6,NA,4.07377304458151,0,1,1,0,NA,99.1666666666667
"3545",0,2,93,2.54887640813261,3.9,1,1,0,100,85.5
"3546",0,2,94,2.14413877242521,9.28,0,1,0,100,68
"3547",0,2,94,2.07814633566334,8.18,0,1,0,100,79.5
"3548",0,1,100,5.5316715988348,10.8,0,0,1,100,55
"3549",0,2,NA,2.66835598290236,0,1,1,0,100,87
"3550",0,4,99,10.7123036381712,18.91,0,1,0,NA,72.5
"3551",1,10,NA,1.68095762444218,0,1,1,0,100,51
"3552",1,2,100,3.82419148877718,1.5,1,1,0,100,112.5
"3553",1,3,100,8.8544521925918,11.4,1,1,1,100,43.6666666666667
"3554",0,2,93,6.70382016363205,18.42,1,0,0,100,72
"3555",1,4,94,1.8612663695549,9,1,0,0,100,72.5
"3556",0,2,100,7.87526757155143,2.17,0,0,1,100,67.5
"3557",1,2,NA,3.67088636941099,2.7,1,1,0,90,187
"3558",0,2,100,2.92340936109163,1.5,1,1,0,99,131
"3559",1,3,92,7.89534700032319,2.5,1,0,0,100,91.6666666666667
"3560",1,3,99,6.04040053947961,11.91,0,1,1,100,51.3333333333333
"3561",0,2,98,8.4933213298799,0.69,0,1,0,100,47
"3562",0,2,97,8.12749722232327,6.06,0,0,1,100,52
"3563",0,2,100,6.36903109247067,8.1,1,1,1,100,74.5
"3564",1,2,100,0.955442032185256,6.3,1,1,0,0,100
"3565",0,4,95,6.5200715562816,1.1,1,1,1,100,95
"3566",1,8,100,10.1964562808059,4.5,1,1,1,100,66.25
"3567",0,2,NA,7.89630969505223,0,1,1,0,80,45
"3568",1,2,100,6.01407638077393,4.28,0,0,0,100,90
"3569",0,2,96,6.13028387727346,10.92,1,0,1,89,165
"3570",1,5,100,5.76826442504563,3.34,1,1,0,100,76
"3571",0,2,100,7.22349104245064,0.08,0,0,0,100,150
"3572",0,4,99,2.32925443453191,1.39,0,0,1,100,52.5
"3573",1,2,97,6.96126006849796,7.98,1,0,1,100,164.5
"3574",0,1,100,5.61606345199724,9.9,0,1,1,100,186
"3575",1,2,99,4.09050269777326,4.65,0,1,1,100,90
"3576",0,3,99,1.01481615194988,13.4,1,0,1,100,115
"3577",0,2,NA,3.22210594064725,0,1,1,0,NA,400
"3578",0,5,98,9.9080061384311,6.16,1,1,1,100,51.8
"3579",0,2,99,3.58280475278476,2.22,0,1,1,100,112.5
"3580",0,2,NA,6.1985822543863,0,1,0,0,100,94.5
"3581",0,4,93,6.95212571141647,7.92,1,0,1,100,77.5
"3582",0,2,94,1.59054990379934,8.58,0,1,0,100,92
"3583",1,8,98,3.22821039532006,18,1,1,0,NA,81.25
"3584",1,5,80,9.11077571812472,5.4,1,1,0,100,73.4
"3585",1,3,97,8.49728139495784,10.17,0,1,1,100,50
"3586",0,1,NA,7.86049482752526,0,0,1,0,NA,70
"3587",0,1,95,7.93943789210607,1.12,0,0,0,NA,110
"3588",1,12,94,9.6221615011458,4.56,1,1,0,100,62
"3589",0,2,70,0.816270978713033,14.1,0,0,0,100,95
"3590",1,6,98,3.69165552946123,3.1,1,1,1,100,145
"3591",0,4,99,2.23268085542562,6.24,1,1,1,100,82
"3592",0,5,100,5.59132347274362,1.16,1,1,1,100,110
"3593",0,4,96,3.74840591341972,14.7,1,1,0,100,70
"3594",0,3,97,6.63761529072817,8.7,1,0,1,100,85
"3595",0,3,70,6.03956410825771,4.8,1,0,0,100,70
"3596",0,1,100,6.18434926219219,2.1,1,1,0,NA,260
"3597",0,2,NA,2.36833278008422,0,0,1,0,83,35
"3598",1,4,NA,5.17895049388299,0,1,1,0,100,58.75
"3599",1,3,NA,8.68723094403206,0,1,0,0,100,71.6666666666667
"3600",1,6,NA,3.84196922844381,0,1,1,0,100,41.6666666666667
"3601",1,2,80,2.35012174878753,5.1,1,0,0,100,95
"3602",1,2,NA,2.42720848343105,0,1,1,0,100,95
"3603",1,4,100,6.26913042430986,2.7,1,1,1,100,136.25
"3604",0,2,100,4.17083622614963,2.55,1,1,1,100,212.5
"3605",0,2,80,2.52394624255873,8.1,1,1,0,100,88
"3606",0,2,60,2.73666543305455,1.8,1,1,0,100,87
"3607",1,6,NA,7.2529934484992,0,1,1,0,NA,66.6666666666667
"3608",1,2,73,4.53494118532641,0.13,0,1,0,100,299.5
"3609",1,2,NA,3.03268560482342,0,0,1,0,NA,112.5
"3610",0,2,NA,5.7307207207396,0,0,1,0,NA,80.5
"3611",1,2,80,6.86487073670927,11.4,1,0,0,100,102.5
"3612",0,2,93,1.39395918258475,6,1,0,0,100,81.5
"3613",1,4,95,8.66889304053883,11.44,1,0,0,100,61.25
"3614",0,11,98,7.88289995072173,3.4,1,1,1,100,83.1818181818182
"3615",0,6,98,5.53167524932493,1.64,0,1,1,100,58.3333333333333
"3616",0,4,87,5.22871617048424,2.26,1,0,0,100,80
"3617",0,2,100,0.683311535762597,2.4,0,0,0,100,130
"3618",0,2,94,7.34851060351339,2.64,1,1,0,100,127.5
"3619",1,4,100,6.87490533055511,1.3,1,1,0,100,80
"3620",1,4,100,5.32010383308866,18,1,1,1,100,87.5
"3621",0,8,100,6.46171314394099,0.6,1,1,0,NA,137.5
"3622",1,2,100,9.73764170047853,1.72,1,1,0,NA,112.5
"3623",1,7,100,5.24251037050139,3.3,1,1,1,100,78.5714285714286
"3624",0,2,100,5.44245577918814,2.38,1,1,0,NA,297
"3625",1,2,98,7.00122352464387,7.92,1,0,1,100,100
"3626",0,6,98,8.15890019946069,0.93,0,1,1,100,48.3333333333333
"3627",0,4,97,3.37365580666946,2.2,1,1,1,100,98.75
"3628",0,4,98,9.37853678881777,12.86,1,0,1,100,44.25
"3629",0,1,100,6.23872149628716,7.2,0,0,0,100,145
"3630",1,2,100,7.30578994783931,3,1,1,0,100,108.5
"3631",0,4,40,4.62068395540066,2.7,1,1,0,100,40
"3632",0,2,100,6.35283597381957,1.5,1,0,0,100,45
"3633",1,4,97,5.71237252059738,1.04,1,1,0,NA,115
"3634",0,6,98,1.5106255940153,2.88,1,1,0,100,115.666666666667
"3635",1,6,100,2.40598138494292,2.36,1,1,0,100,60.8333333333333
"3636",0,2,96,5.15759557658696,1.98,0,0,0,100,32.5
"3637",1,4,100,2.29165891605649,0.22,0,1,0,99,132.75
"3638",0,2,96,8.00396735320225,11.88,0,0,1,100,48.5
"3639",0,4,99,5.51056635741953,3.12,1,1,1,100,119.75
"3640",0,2,99,2.01865867004195,5.97,0,1,1,100,121
"3641",1,2,80,1.38394360291571,3.3,1,1,0,100,90
"3642",0,2,78,5.34803991340177,12.3,1,1,0,100,45
"3643",0,5,NA,3.95888539352305,0,1,1,0,100,28
"3644",1,4,100,5.25054234379322,4.95,1,1,1,100,156.25
"3645",0,4,99,5.74589924659678,10.05,1,1,1,100,116.25
"3646",0,7,100,0.965022820736299,25.8,1,1,0,NA,42.1428571428571
"3647",0,2,95,6.76358942935301,7.56,1,0,0,100,62.5
"3648",1,2,100,8.46341949739402,27,1,1,0,NA,125
"3649",0,2,100,3.64009523301321,3.9,1,1,1,96,140
"3650",0,2,95,4.59779583643077,18.84,0,0,1,100,50
"3651",0,6,95,9.30477560721701,25.5,1,1,0,100,32.5
"3652",0,2,95,5.51141948993736,6.6,1,0,1,100,122.5
"3653",1,4,88,3.77939863979351,9.6,1,1,0,83,22.5
"3654",0,4,60,0.806350883879716,1.8,0,0,0,100,62.5
"3655",1,2,96,8.87771179895501,8.79,1,0,1,100,122
"3656",1,1,100,4.44269011575737,4.06,0,0,0,100,150
"3657",0,8,NA,4.92543885782355,0,1,0,0,NA,85
"3658",1,8,NA,5.41415855131735,0,1,1,0,90,122.625
"3659",1,2,NA,1.47278473134579,0,1,0,0,100,105
"3660",0,2,NA,2.47040290823455,0,1,1,0,100,88
"3661",0,1,97,11.1639013530167,7.6,0,0,1,100,78
"3662",0,4,NA,6.66383582922695,0,1,0,0,100,26.25
"3663",0,2,97,9.65678667100677,11.12,0,1,1,100,119.5
"3664",0,2,99,9.14796124571531,10.04,0,1,1,100,54.5
"3665",1,2,99,5.01883296018304,4.92,0,1,1,100,65
"3666",1,4,99,3.11896907288762,1.72,1,1,0,100,57
"3667",1,6,NA,5.80480724590734,0,1,1,0,NA,88.8333333333333
"3668",1,5,NA,5.62786188532957,0,1,1,0,NA,120
"3669",1,10,NA,5.82826743582205,0,1,1,0,NA,111
"3670",0,2,98,4.0324139748816,5.84,0,0,1,100,67.5
"3671",1,2,92,3.38739443413378,3.64,0,1,0,100,78.5
"3672",0,6,97,6.86270771581103,9.56,1,1,1,100,85
"3673",0,2,80,0.983204026458607,9.3,0,0,0,100,42.5
"3674",1,10,93,7.44067873734382,4.63,1,1,0,100,47.5
"3675",0,1,100,10.8825959120368,2.1,0,1,0,100,159
"3676",0,2,100,5.80262491779368,7.25,0,1,1,100,70
"3677",0,2,NA,8.43399136198131,0,0,1,0,NA,141
"3678",0,2,NA,10.9787838472833,0,0,1,0,100,88.5
"3679",0,2,100,4.89125637581945,6.3,1,1,0,100,91
"3680",1,2,100,4.56063998313761,0.86,0,1,0,NA,167
"3681",0,4,98,5.89109980836047,7.5,0,1,1,100,92.5
"3682",0,16,100,3.81745664444682,3,1,1,0,100,134.0625
"3683",0,2,98,1.75973770747451,5.34,0,1,1,100,92.5
"3684",0,1,100,3.60238180838104,18.85,1,1,1,100,385
"3685",0,2,60,1.31901583727531,4.2,1,0,0,100,1525
"3686",1,4,100,10.4404812345303,3.1,1,1,1,100,53.75
"3687",0,1,100,4.03070243821517,1.38,0,1,0,100,144
"3688",1,2,100,3.48743920569101,0.48,0,1,0,100,157.5
"3689",0,2,NA,7.12738584294303,0,0,1,0,NA,135
"3690",0,2,85,6.81537191504394,7.8,0,1,0,100,67.5
"3691",1,3,NA,1.97275868072362,0,1,0,0,87,110
"3692",1,2,NA,1.74572080038303,0,1,1,0,94,253.5
"3693",0,2,95,8.53223508421362,5.93,0,1,0,100,50
"3694",0,3,92,10.4918316293042,8.97,1,1,0,100,39
"3695",1,3,100,6.47101488548833,1.56,1,1,0,100,140
"3696",0,6,100,6.78737331678433,1.5,1,1,0,100,58.3333333333333
"3697",0,2,100,2.65131731991772,5.7,1,1,0,100,92
"3698",0,2,98,8.66982629108573,24.6,0,1,0,100,119.5
"3699",0,2,97,8.19658845521434,2.32,0,0,0,100,67.5
"3700",1,2,100,6.65933356462707,7.5,0,0,1,100,77
"3701",0,4,90,4.89858539279229,3.3,1,1,0,100,26.25
"3702",0,4,100,4.0284704369053,24.3,1,0,0,NA,93.75
"3703",1,2,97,9.34181417193095,4.52,1,0,0,100,87.5
"3704",0,2,100,3.46458240007119,23.4,1,1,1,96,107.5
"3705",1,6,NA,1.33383648511717,0,1,1,0,100,133.333333333333
"3706",1,2,100,5.57002705909699,7.5,0,1,1,100,79
"3707",1,4,98,10.0345660728232,5.76,0,0,1,100,80
"3708",1,8,100,6.24699551606761,1.8,1,1,0,100,32.5
"3709",0,5,NA,4.77215822997995,0,1,1,0,100,23
"3710",0,2,100,2.56988479455206,6,1,1,0,100,91
"3711",1,4,93,5.89596272890694,4.8,1,1,0,100,104.75
"3712",0,2,70,2.6159083745851,6.6,1,1,0,100,88.5
"3713",0,2,93,6.82114359167273,5.4,0,1,0,100,63
"3714",1,7,96,7.41348122069945,2.13,1,1,1,100,177.142857142857
"3715",1,3,80,5.63012783454899,2.4,1,1,0,87,110
"3716",1,3,100,5.4330015281608,2.1,1,0,0,87,110
"3717",1,3,100,2.07213277515332,4.2,1,1,0,87,113.333333333333
"3718",0,6,93,3.11100119140602,2.44,0,1,0,100,76.1666666666667
"3719",1,6,NA,9.80691503391474,0,1,1,0,100,66.6666666666667
"3720",0,2,85,4.76823872852307,8.4,1,1,1,100,118.5
"3721",0,2,98,8.89873707614913,3.87,0,0,1,100,64.5
"3722",0,2,20,2.42558461305623,2.1,1,1,0,100,91.5
"3723",1,2,91,8.95340738983876,12,0,1,0,100,83
"3724",1,2,94,8.87157284636145,10.8,0,1,0,100,81.5
"3725",1,2,91,8.93730401966356,10.8,0,1,0,100,69
"3726",0,2,100,2.61317893725635,1.8,1,1,0,100,91
"3727",0,1,80,10.8783099496531,3,0,1,0,100,159
"3728",0,2,99,5.69300864807049,5.01,0,0,1,100,112.5
"3729",1,2,NA,2.57359426322676,0,1,1,0,NA,1005
"3730",0,2,98,8.96543527454267,17.01,1,1,1,100,65
"3731",0,2,87,0.753196438602931,5.1,0,0,0,100,104.5
"3732",0,2,100,0.863452500005063,4.8,0,0,0,100,90
"3733",1,2,100,3.98058090385605,5.1,1,1,0,98,105
"3734",1,6,80,5.69947792752664,0.57,1,1,0,NA,75
"3735",1,4,96,6.14055311633442,1.47,1,1,1,100,100
"3736",1,4,96,4.29123371673572,1.41,1,1,1,100,105
"3737",1,2,95,10.6222039788872,0.74,0,0,0,NA,60
"3738",0,6,99,5.53869401508299,5.34,1,1,1,100,108.166666666667
"3739",0,2,100,5.36073753092684,23.7,1,0,1,100,50
"3740",0,2,NA,2.57718466396127,0,1,1,0,100,91.5
"3741",0,2,100,2.29691605664474,1.14,0,0,1,100,149.5
"3742",0,4,100,3.34077867130082,8.1,1,0,0,100,83.5
"3743",1,1,100,4.15657731112664,3,0,0,1,100,205
"3744",0,2,100,2.3915936793723,1.5,1,1,0,100,44.5
"3745",0,3,NA,8.79810186779488,0,1,0,0,100,36
"3746",0,6,70,1.24478276958397,5.7,1,1,0,100,27.5
"3747",1,2,100,6.45883400761775,0.36,0,1,0,100,87.5
"3748",0,2,100,5.34082622578381,12.3,1,1,1,100,130
"3749",0,4,99,9.91608004860781,6.42,1,0,1,100,62.5
"3750",1,2,99,6.28832897250864,2.86,0,1,1,100,137.5
"3751",0,3,NA,6.01904884224947,0,1,0,0,100,70
"3752",1,1,65,3.49715645851705,5.4,0,0,0,100,75
"3753",0,2,100,4.76731434295036,3.46,0,1,1,100,102.5
"3754",0,4,99,2.80656048039526,23.1,1,1,0,100,117.5
"3755",0,2,86,6.22794984541562,13.64,0,1,0,100,52.5
"3756",0,2,90,5.93984650076058,5.7,1,1,0,100,62.5
"3757",1,2,NA,6.64417140244806,0,0,1,1,100,48
"3758",1,2,99,5.18597974117568,2.34,0,1,1,NA,120
"3759",0,2,93,4.29530040665174,4.5,0,1,0,100,115
"3760",1,8,100,7.03950138924457,2.24,1,1,0,NA,89.375
"3761",1,2,100,3.97830903765438,6.3,1,1,0,98,105
"3762",0,8,100,5.80235415566641,0.65,1,1,0,NA,118.75
"3763",1,4,100,1.67593564351399,30,1,1,0,90,135
"3764",0,2,100,4.66319615104644,1.5,1,1,0,100,90.5
"3765",0,2,100,4.65797361573099,1.5,1,1,0,100,91
"3766",0,4,95,4.11033314290919,1.98,1,1,0,100,95
"3767",1,4,93,4.2389780950926,4.2,1,0,0,100,90
"3768",1,4,100,5.26655445815307,3.66,1,1,1,NA,62.5
"3769",0,2,98,4.68892225883648,12.9,1,1,1,100,120
"3770",0,2,100,4.69074534228105,0.72,0,0,1,100,75
"3771",0,2,98,8.93975604684391,9.52,0,1,1,100,54.5
"3772",0,2,91,6.74117927101771,11.7,0,1,0,100,65.5
"3773",0,7,100,6.55416364244418,2.64,1,1,0,100,120.714285714286
"3774",0,9,100,7.8914359003749,0.4,1,1,0,NA,88.8888888888889
"3775",0,4,100,7.42945977264574,1.8,1,1,0,NA,75
"3776",1,6,98,3.48298780700166,1.82,1,1,1,100,166.666666666667
"3777",0,2,88,7.29037563556251,7.2,0,1,0,100,57
"3778",0,1,100,5.6074873316534,2.78,0,1,1,100,115
"3779",0,2,80,2.73622130043785,7.8,1,1,0,100,85.5
"3780",0,2,93,4.98230827420303,2.63,0,1,0,100,75
"3781",1,4,100,6.06053211224014,0.69,1,1,0,90,100
"3782",1,4,93,3.24625788488093,0.99,0,0,1,100,42.25
"3783",0,2,80,5.93775768319084,11.1,1,0,0,100,93
"3784",0,2,97,11.0804939613426,7.57,0,0,1,100,55
"3785",0,3,99,5.85193350368186,9.39,1,0,1,100,76.3333333333333
"3786",1,3,98,3.36771828087372,4.43,0,1,0,100,87.3333333333333
"3787",1,8,100,5.56727790618308,0.28,1,1,1,100,163
"3788",1,2,97,5.5832655254811,1.99,0,1,1,100,182.5
"3789",1,2,97,6.56295179309915,7.34,1,0,1,100,127.5
"3790",0,3,96,6.18833521074343,20.4,1,1,1,100,101.666666666667
"3791",0,1,98,11.3590949229487,10.2,0,0,1,100,97
"3792",1,2,98,5.4161002104938,2.18,0,1,1,100,170
"3793",1,2,NA,2.07544562135352,0,1,0,0,87,130
"3794",0,2,96,8.26214232478428,8.31,0,0,1,96,50.5
"3795",0,2,99,6.66812522433573,3.04,0,0,1,100,78.5
"3796",1,2,99,4.92489289670086,10.3,1,1,1,100,130
"3797",0,1,100,6.90630463906515,1.8,0,1,0,NA,165
"3798",0,6,95,2.33453026376005,2.75,1,1,1,100,98.1666666666667
"3799",0,6,100,2.31843469368029,0.76,1,1,0,NA,166.666666666667
"3800",1,2,92,11.5822814119375,3.53,0,0,0,100,45
"3801",1,3,98,6.02014706850772,11.95,0,1,1,100,43.6666666666667
"3802",1,6,100,7.47192533431081,1.66,1,1,1,100,65.8333333333333
"3803",0,3,80,2.584410277575,1.5,1,1,0,100,34
"3804",0,1,97,6.99612246316917,7.22,0,0,1,100,214
"3805",0,2,NA,6.93272687585502,0,0,1,0,NA,50
"3806",0,1,100,6.97824590895831,5.7,0,0,1,NA,216
"3807",1,3,95,8.72618498854785,12.3,1,1,1,100,96.6666666666667
"3808",1,2,96,8.88613839685175,19.98,1,1,1,100,82.5
"3809",0,2,100,6.74069231068269,9.6,1,1,0,100,75
"3810",0,5,NA,4.91737906876686,0,1,1,0,NA,60
"3811",1,2,98,5.44155577729559,2.28,0,1,1,100,127.5
"3812",0,2,100,6.06679285285354,8.99,0,1,0,100,58
"3813",1,2,100,4.03785175548266,12.3,1,1,0,98,55
"3814",1,2,99,9.33010240021663,2.48,0,0,1,100,62.5
"3815",1,4,98,4.5749868202802,2.34,0,1,1,100,137.5
"3816",1,6,100,7.98985347768671,0.87,1,0,0,100,100
"3817",0,2,97,11.0738720268766,6.5,0,0,1,100,57
"3818",0,2,95,6.43178453672842,9.21,0,1,1,100,95
"3819",1,1,100,5.63614466214673,4.88,0,1,1,100,166
"3820",1,2,89,4.42425414278836,5.95,0,1,0,100,67
"3821",0,2,80,2.5370086342521,0.19,0,0,0,78,52
"3822",0,5,90,5.82940907654532,5.7,1,1,0,100,61.2
"3823",1,4,99,5.00042838563136,3.85,1,1,1,100,58.5
"3824",0,2,86,10.8813734694848,19.8,0,0,0,100,74
"3825",0,2,98,10.9296530319818,26.7,0,0,0,100,70
"3826",0,3,97,10.8134070250449,8.7,0,1,0,100,57.6666666666667
"3827",0,2,60,2.61080925844365,2.1,1,1,0,100,90.5
"3828",1,2,99,1.12775168866755,7.2,0,1,1,93,79.5
"3829",0,2,90,2.59056290822179,4.2,1,1,0,100,88.5
"3830",1,2,100,5.96765605229983,6,1,1,0,NA,107.5
"3831",1,2,99,7.18667331753833,2.28,0,1,1,NA,85
"3832",1,1,100,8.39164898368927,9.3,0,1,1,100,108
"3833",1,2,97,6.12261808415499,6.62,0,0,1,96,65
"3834",1,2,98,6.18746657852292,3.58,0,0,1,96,69
"3835",0,5,97,5.63559565071003,9.9,1,1,1,100,69
"3836",0,2,99,5.65670449605266,13.83,1,0,1,90,147.5
"3837",0,8,100,6.05139306245446,1,1,1,0,50,231.25
"3838",1,2,100,2.04277265499011,11.1,1,1,1,100,170
"3839",0,2,97,6.62350136733177,4.36,0,0,1,100,67
"3840",1,2,94,9.34171734210341,7.46,1,0,1,100,130
"3841",0,4,NA,5.07198292080429,0,1,1,0,100,97.5
"3842",0,2,100,8.30354197901118,1.04,1,1,0,100,245
"3843",0,5,100,4.69378172046152,3,1,1,0,0,85
"3844",1,1,96,4.09990067501738,12.6,0,0,1,100,205
"3845",1,2,100,8.82174619692626,13.33,1,1,1,100,110
"3846",0,4,NA,4.95718350868941,4.8,1,1,0,100,21.75
"3847",0,2,100,5.51775522689973,8.78,0,1,1,100,105
"3848",0,5,100,5.30098392470798,2.17,1,1,0,89,105
"3849",1,2,88,7.24658690830201,0.48,0,1,0,100,70
"3850",1,1,NA,8.88395698914485,0,0,1,1,86,65
"3851",0,4,90,8.19715966148141,0.75,1,0,0,89,156.25
"3852",0,1,100,1.37736869982038,3.9,0,1,1,NA,67
"3853",0,4,94,5.65819855014252,7.52,0,0,1,100,60
"3854",1,3,100,4.3120831823299,0.3,1,1,1,100,158.333333333333
"3855",0,4,NA,7.51977547433574,5.4,1,1,0,100,140
"3856",0,5,100,8.81351666040692,0.78,1,1,0,NA,47
"3857",0,1,98,5.49216983564349,30,0,0,1,100,195
"3858",1,4,96,5.2261841177942,4.53,0,0,1,100,83.75
"3859",0,2,100,4.07522947399297,3.6,0,1,0,100,80
"3860",0,2,94,5.43136545237182,10.8,1,0,0,67,88.5
"3861",1,2,NA,4.20911006691659,0,1,1,0,90,192
"3862",0,5,NA,5.97672745569135,0,1,0,0,100,48.4
"3863",0,2,NA,2.51636201119245,0,1,1,0,100,90.5
"3864",1,6,86,9.44720690145305,1.64,0,1,0,100,29
"3865",1,4,94,9.24081326679683,2.2,0,1,0,100,34.75
"3866",1,4,96,9.42357462641937,1.42,0,1,0,100,33.5
"3867",0,2,98,5.53772959925702,8.42,0,0,1,100,87.5
"3868",0,2,98,6.93695843323998,9.38,0,0,1,100,124.5
"3869",1,2,97,4.27868375207101,1.51,0,1,0,NA,172
"3870",0,2,100,4.83005515676089,5.4,1,1,0,100,91
"3871",0,3,70,5.62163066833089,6,1,0,0,100,35
"3872",1,2,100,10.9316483274366,10.5,0,1,1,100,69.5
"3873",0,4,99,4.47372227518641,11.02,1,1,1,100,83.75
"3874",1,3,99,7.41878014173352,11.8,1,0,1,100,65
"3875",0,3,100,5.63086993163107,0.3,1,1,0,NA,168.333333333333
"3876",0,2,NA,2.71259129532866,0,1,1,0,100,86
"3877",1,5,98,5.34245964688379,3.18,1,0,1,100,155
"3878",1,3,93,11.5889022799796,5.63,0,0,0,100,38.3333333333333
"3879",1,5,94,3.57175436170598,2.46,0,0,0,86,58
"3880",1,4,94,3.73621365357615,4.06,0,1,1,94,62.5
"3881",1,4,90,11.8516344479251,5.27,0,1,0,100,38.75
"3882",1,2,NA,3.35694338445406,0,1,1,0,90,219.5
"3883",0,1,99,6.21621729459907,8.76,0,0,1,100,75
"3884",0,6,NA,4.6706304808486,1.5,1,1,0,100,95.8333333333333
"3885",0,2,NA,5.98928905466898,0,1,0,0,100,94.5
"3886",0,2,100,7.96905004926222,1.48,1,1,0,100,250
"3887",1,2,100,0.998720059091735,1.8,0,0,0,43,50
"3888",0,4,98,9.59248630676374,1.91,0,1,1,100,72
"3889",1,2,98,5.50187465168488,10.02,0,0,1,100,77.5
"3890",1,4,99,2.40696709705886,2.36,0,0,1,100,49.75
"3891",1,4,100,3.64302707263914,4.2,0,1,0,NA,112
"3892",1,6,100,6.96421223293935,1.64,1,1,0,100,75
"3893",1,4,98,2.34179087515963,1.2,0,0,1,100,49.75
"3894",1,4,98,2.41552577332036,0.77,0,0,1,100,49.75
"3895",1,4,98,3.22161957340979,0.57,0,0,1,100,44.75
"3896",0,2,99,7.05845401661341,7.86,1,0,1,100,152.5
"3897",1,4,97,2.40178853381584,1.44,0,0,1,100,49.75
"3898",1,2,95,3.19899898186272,0.97,0,0,1,100,84.5
"3899",0,6,NA,3.26992711023737,0,1,1,0,100,103.166666666667
"3900",1,4,84,9.26383184957808,7.14,1,1,0,91,47.5
"3901",1,4,98,2.24823121483256,0.81,0,0,1,100,44.25
"3902",0,6,98,8.39946277620783,1.02,1,1,1,100,113.833333333333
"3903",1,2,90,7.89847069661116,27.3,1,0,0,100,137
"3904",0,3,100,5.98659012489423,1.3,1,0,0,NA,150
"3905",0,2,95,9.65027243602957,2.34,0,1,1,100,106.5
"3906",1,4,98,1.14147835964001,8.18,0,1,1,93,67.5
"3907",0,6,100,5.14858935296906,5.32,1,1,1,100,99.1666666666667
"3908",0,1,NA,7.77907944273212,0,1,0,0,NA,175
"3909",0,4,98,9.71664201067059,2.38,0,1,1,100,59.5
"3910",1,1,97,3.48930635376689,2.82,0,1,1,100,203
"3911",1,4,100,2.26837114449994,0.98,0,0,1,100,49.75
"3912",0,2,100,9.82250807348602,5.4,1,0,0,100,57.5
"3913",0,4,98,6.62065260715845,6.58,1,1,1,100,224.75
"3914",1,2,100,4.44281760881239,2.48,1,0,0,33,150
"3915",0,2,97,3.5261967245257,0.97,0,0,1,100,454.5
