"Monetary_score","Total_quantity","recency_score","days_customer","churn"
44040,565,1,2148,"0"
8689.2,400,22,2154,"0"
45326.2,575,0,2152,"0"
53981.2,1772,6,2151,"0"
23903,506,28,2151,"0"
2663.6,83,48,2150,"0"
10878,529,27,2148,"0"
18780,236,21,2137,"0"
2991,128,59,2136,"0"
7127,412,6,2137,"0"
31987,1278,20,2134,"0"
2835,41,7,2141,"0"
29745.2,1428,9,2136,"0"
74307.6,3148,21,2135,"0"
24432,1392,16,2116,"0"
4670,83,20,2114,"0"
5328,305,6,2138,"0"
31703.6,1409,8,2135,"0"
2022.02,46,78,2157,"0"
8980.4,255,31,2156,"0"
3845.09,82,10,2136,"0"
6998.4,291,29,2129,"0"
17856.8,787,15,2129,"0"
17413,681,2,2157,"0"
6516.4,172,9,2155,"0"
4798,172,36,2152,"0"
91092,3057,0,2162,"0"
21950,927,1,2156,"0"
10642.2,573,0,2145,"0"
2723.6,123,35,2121,"0"
43967.8,2634,1,2121,"0"
2178,62,57,2119,"0"
4938.32,412,41,2131,"1"
12159.2,519,3,2129,"0"
20849.2,649,8,2129,"0"
18247.6,502,6,2129,"0"
2257,89,9,2145,"0"
33617.7,825,0,2144,"0"
4241,348,23,2143,"0"
6594,336,0,2143,"0"
18525,1061,0,2142,"0"
6508.8,315,27,2149,"0"
40309.05,1285,6,2149,"0"
30696.6,1809,1,2148,"0"
22005,559,3,2147,"0"
23140.4,495,0,2147,"0"
4970.8,236,1,2148,"0"
15464,602,14,2144,"0"
55542,2389,2,2143,"0"
6952,418,6,2141,"0"
26020,1429,6,2128,"0"
12990,621,16,2135,"0"
4349,53,56,2113,"0"
3378,186,2,2107,"0"
7943.2,349,7,2128,"0"
6098,287,15,2116,"0"
3622,201,20,2116,"0"
9903,198,31,2149,"0"
3825.2,167,28,2149,"0"
2290,30,9,2148,"0"
20574.8,547,50,2124,"0"
1822.3,50,27,2151,"0"
19250,742,23,2142,"0"
15292,875,1,2141,"0"
37789.33,1379,0,2137,"0"
36073.8,690,14,2137,"0"
9574,549,7,2136,"1"
4876.55,281,27,2141,"0"
4390,212,29,2138,"0"
15942,931,0,2136,"0"
906,52,50,2126,"0"
11468,423,9,2136,"0"
439633.3,19471,3,2135,"0"
127546.75,4686,2,2135,"0"
2032,102,3,2134,"0"
6247,260,13,2116,"0"
4395,57,51,2143,"0"
3065.6,106,8,2135,"0"
25246.2,967,1,2124,"0"
16492.4,976,3,2123,"0"
130830,1290,29,2093,"0"
3920,137,35,2116,"0"
3463.6,124,35,2116,"0"
18999.6,605,36,2113,"0"
9880,106,10,2135,"0"
17110.4,669,35,2143,"0"
14258.8,386,0,2143,"0"
38402.4,1151,2,2142,"0"
24639,336,2,2116,"0"
3935,54,20,2114,"0"
4979.2,131,21,2114,"0"
4467.6,257,34,2107,"0"
8277,315,0,2107,"0"
16076,339,20,2143,"0"
2574,107,8,2145,"0"
9513.98,252,21,2143,"0"
4719.4,156,9,2131,"0"
4335,64,58,3257,"0"
825,22,29,3256,"0"
16960.6,815,2,7825,"0"
3172.4,381,29,3258,"0"
1860.8,198,34,2129,"0"
1978,57,9,2128,"0"
8252,219,7,2126,"0"
1560,60,9,2131,"0"
23715,756,16,2130,"0"
9756.8,465,2,2129,"0"
29033,415,0,2123,"0"
47454,2059,58,2122,"0"
33485.2,1507,3,2122,"0"
26832.2,1075,0,2128,"0"
8048,460,15,2094,"0"
9599.7,915,9,2092,"0"
1340,21,0,2128,"0"
49410,2294,2,2121,"0"
5620,112,43,2120,"0"
22023.6,1036,6,2117,"0"
2670,49,21,2108,"0"
21364.8,1230,27,2133,"1"
1215,69,22,2121,"0"
2369,135,21,2117,"0"
7090,242,35,2140,"0"
2782,36,58,2133,"0"
11436,151,7,2133,"0"
3202.8,105,49,2141,"0"
11750,335,43,2136,"1"
17586.6,521,1,2134,"0"
5876.8,417,15,2114,"0"
28471,2778,3,2108,"0"
60770.3,3009,1,2114,"0"
3280,36,29,2126,"0"
38651.2,1376,3,2123,"0"
20434,874,1,2127,"0"
4025,225,7,2124,"0"
23260,838,7,2114,"0"
2177.6,105,50,2108,"1"
14982.8,662,14,2122,"0"
13903.76,1482,7,2122,"0"
7680,101,24,2109,"0"
5349,107,27,2114,"0"
5512,68,6,2108,"0"
13170,192,20,2107,"0"
18282,530,10,2106,"0"
5528.4,281,50,2117,"0"
1392,128,56,2113,"0"
4480,67,21,2106,"0"
771,44,3,2116,"0"
75637.15,3143,2,2115,"1"
2988,163,7,2115,"0"
20169.3,695,2,2115,"0"
66108,3255,6,2114,"0"
35843.4,462,0,2109,"0"
4800,225,8,2089,"0"
2950.8,296,50,2089,"0"
1562.6,90,57,2085,"0"
2707,129,15,2085,"0"
43779,689,1,2096,"0"
63386,3622,6,2095,"0"
3681,71,2,2092,"1"
1138,57,59,2121,"0"
7588,226,3,2130,"0"
13486.6,398,3,2127,"0"
7416.6,174,45,2135,"0"
10418,861,1,2116,"0"
2535,157,43,2113,"0"
7014.8,197,8,2113,"0"
1840,107,16,2107,"0"
3607,192,1,2117,"0"
22035,424,9,2117,"0"
26476,448,2,2114,"0"
2094.4,214,48,2116,"0"
8408.8,370,19,2115,"0"
12613,595,23,2106,"0"
8896,233,9,2122,"0"
193307.2,5994,6,2122,"0"
29961.4,970,3,2120,"0"
17010,222,6,2102,"0"
5134,56,3,2121,"0"
3864,161,3,2121,"1"
4797,298,8,2117,"0"
1100,16,27,2109,"0"
10332,518,3,2101,"0"
4194,217,37,2103,"0"
91685.45,2327,0,2102,"0"
3450,198,1,2075,"0"
3395,32,22,2086,"0"
31008.4,1018,9,2085,"0"
30774.8,1074,14,2082,"0"
9508,272,21,2127,"0"
10695,241,27,2126,"0"
2624,149,35,2126,"0"
2760,276,38,2106,"0"
100898.4,3329,9,2124,"0"
7464,274,58,2122,"0"
1122,18,13,2121,"0"
13698,434,8,2116,"0"
6477.2,181,50,2116,"0"
4582.6,154,6,2116,"0"
38890.2,2518,0,2101,"0"
15783,513,13,2094,"0"
5598,139,20,2092,"0"
5346,149,2,2079,"0"
18048.4,521,16,2128,"0"
2620,126,22,2120,"0"
2118,60,48,2112,"0"
6629.2,528,7,2093,"0"
20195.4,2390,0,2092,"0"
3730.4,202,3,2102,"0"
2118,62,57,2102,"0"
2467.4,56,2,2108,"0"
3054.4,121,48,2107,"0"
4617.8,342,0,2108,"0"
6725,102,22,2115,"0"
12650,182,10,2115,"0"
10852,838,6,2115,"0"
93437.6,4662,2,2114,"0"
13762,710,10,2108,"0"
4652,179,0,2102,"0"
2950,45,42,2102,"0"
20674.3,1045,14,2100,"0"
24738.8,1142,6,2099,"0"
14883,848,16,2095,"0"
3518,176,8,2095,"0"
3910,41,51,2093,"0"
13161.2,390,15,2096,"0"
1970,29,21,2099,"0"
3557,43,24,2099,"0"
3310,43,49,2096,"0"
8246.8,577,21,2092,"0"
8650,136,8,2092,"0"
8347,102,50,2078,"0"
8948.6,675,24,2073,"0"
7931.6,264,30,2073,"0"
7152.8,240,13,2115,"0"
12215,699,8,2114,"0"
6575,84,20,2117,"0"
24804,289,0,2115,"0"
19025.77,652,35,2113,"0"
22257.56,539,1,2109,"0"
12376,332,16,2106,"0"
18996.4,979,3,2095,"0"
11607.05,301,13,2089,"0"
26985.6,1348,13,2092,"0"
74777.38,2601,7,2088,"0"
41012.5,1444,2,2100,"0"
1596,45,21,2100,"1"
44760.55,1348,0,2099,"0"
15313.6,923,0,2088,"0"
31015.8,1424,7,2081,"0"
51784,676,9,2106,"0"
34820,394,7,2106,"0"
12928,369,30,2102,"0"
6389.8,273,20,2099,"0"
2295.6,90,37,2099,"0"
10877,163,22,2100,"0"
7088,328,0,2088,"0"
7204,206,26,2106,"0"
11240.01,291,0,2099,"0"
800,20,38,2096,"0"
46937,2683,7,2095,"0"
8631,607,7,2092,"0"
9972.29,310,7,2087,"0"
1747,94,31,2087,"0"
30236,483,14,2086,"0"
25815,1305,6,2085,"0"
7312,423,3,2068,"0"
173085.77,3920,1,2064,"0"
2086,112,34,2108,"0"
4027,80,27,2107,"0"
14965.92,366,1,2109,"0"
6004.3,131,0,2108,"0"
7355.4,92,34,2106,"0"
81165,1039,1,2103,"0"
23036,1213,2,2102,"0"
4559,235,3,2094,"0"
5848,251,3,2092,"0"
61311.6,2378,15,2091,"0"
16073,1807,8,2078,"0"
1167.2,55,31,2078,"0"
1704.8,87,58,2078,"0"
18524,1026,24,2074,"0"
2340,36,0,2081,"0"
9270,114,36,2099,"0"
2932.8,66,20,2095,"0"
1695,31,24,2094,"0"
2874.2,115,24,2094,"0"
1070.4,51,31,2094,"0"
8365.2,289,0,2093,"0"
79327,4628,2,2089,"0"
6424.4,354,37,2079,"0"
4108,144,49,2085,"0"
4745,63,13,2079,"0"
6780,91,27,2079,"0"
48565,3094,0,2079,"0"
5480,256,52,2078,"0"
117963.2,6054,0,2075,"0"
3081,84,31,2075,"0"
2313,126,20,2092,"0"
4945,89,14,2092,"0"
79826,2723,2,2081,"0"
3235,117,14,2073,"0"
84810,1265,6,2065,"0"
22103.6,441,1,2065,"0"
24922.8,1066,14,2064,"0"
61363.6,2855,6,2064,"0"
47039.8,2143,2,2062,"0"
7599.6,273,0,2061,"0"
6334,186,20,2105,"0"
3350,40,27,2105,"0"
19828.6,756,2,2105,"0"
944,49,49,2101,"0"
7149.6,461,21,2101,"0"
32293,458,6,2100,"0"
9875,122,8,2096,"0"
3185,52,35,2096,"0"
21191,822,6,2102,"0"
7673.2,197,7,2092,"0"
22544.4,912,3,2018,"0"
5006,143,22,2017,"0"
6941,94,7,2003,"0"
34236.6,1166,10,2103,"0"
6263,205,3,2100,"0"
13048.6,508,6,2099,"0"
4355,154,7,2095,"0"
4970,143,3,2094,"0"
5240,153,36,2092,"0"
35609.8,1223,8,2091,"0"
18546,616,22,2089,"0"
18600.6,572,7,2089,"0"
19530,935,8,2075,"0"
7803.4,213,30,2073,"0"
26272.4,2332,3,2073,"0"
1413,44,35,2092,"0"
11924.4,758,2,2089,"0"
9578,421,8,2087,"0"
9502,490,27,2087,"0"
2731,42,44,2085,"0"
19287,608,6,2067,"0"
832,56,2,2074,"0"
5471,309,30,2073,"0"
20295.74,699,1,2072,"0"
30194.6,899,2,2079,"0"
2056,129,2,2087,"0"
8959.6,403,37,2086,"0"
15285.5,395,45,2085,"0"
36741.8,448,2,2067,"0"
3871,158,57,2059,"0"
29052,2107,1,2078,"0"
3157,107,23,2100,"0"
21438.35,478,3,2095,"0"
4599,156,43,2095,"0"
4210,120,36,2094,"0"
2798.4,106,57,2093,"0"
2370.4,79,13,2093,"0"
14833.2,555,7,2016,"0"
11235,130,7,1991,"0"
29569.4,816,6,1969,"0"
3516,106,3,2101,"0"
6362,487,27,2091,"0"
4558,439,8,2091,"0"
22678,707,9,2079,"0"
3701,122,59,2066,"0"
158105.6,6535,0,2064,"0"
5540.2,73,57,2067,"0"
2430.2,117,45,2066,"0"
2531,44,34,2065,"0"
25806,818,1,2079,"0"
8258,223,41,2079,"0"
12508.6,1187,6,2082,"0"
753.4,46,3,2081,"0"
52965,676,6,2072,"0"
11272.22,223,1,2071,"0"
26550.4,1277,20,2061,"0"
1665,40,31,2060,"0"
26177.4,908,3,2094,"0"
2123.8,110,44,2092,"0"
24445.72,556,10,2089,"0"
5311,104,0,2092,"0"
8310,104,27,2089,"0"
15489.4,1138,0,2087,"0"
18404.05,361,8,2087,"0"
10529,291,9,2087,"0"
105356.2,4181,2,2064,"0"
15424,364,3,2074,"0"
1493.2,44,21,2073,"0"
1992,83,59,2073,"0"
35448.15,1444,0,2073,"0"
8426,391,21,2072,"0"
5297,262,21,2071,"0"
10750,498,9,2071,"0"
18850.2,226,2,2071,"0"
3043.6,80,2,2068,"0"
57161,1519,1,2067,"0"
14131.8,182,1,2067,"0"
7272.4,274,2,2066,"0"
11479.6,454,7,2065,"0"
6120,177,34,2075,"0"
12835.46,362,16,2072,"0"
5507.2,225,0,2075,"0"
4018,155,58,2073,"0"
10179.8,470,9,2073,"0"
6069.8,184,1,2071,"0"
4546.8,172,28,2071,"0"
37381.48,1700,1,2068,"0"
33654.46,1901,6,2068,"0"
4600.61,96,7,2068,"0"
12967,208,2,2057,"0"
1498,74,38,2046,"0"
1299,74,38,2050,"0"
9773.2,170,20,2047,"0"
4750,285,6,2068,"0"
5579,340,55,2065,"0"
55737.4,1253,0,2065,"0"
34105.6,1522,16,2086,"0"
20320,1431,10,2086,"0"
2374,136,37,2084,"0"
8325,96,1,2075,"0"
7697,237,6,2081,"0"
58270,2081,23,2073,"0"
2492,68,55,2068,"0"
13055,170,48,2081,"0"
6070,110,45,2073,"0"
10483.2,303,36,2068,"0"
3594,205,2,2067,"0"
2006,74,44,2065,"0"
27394.8,923,1,2065,"0"
9654,271,57,2060,"1"
5702,88,24,2060,"0"
73822.96,2080,23,2068,"0"
4104.6,62,49,2066,"0"
19715,278,1,2054,"0"
59680.92,3343,2,2052,"0"
16676.1,895,10,2051,"0"
2234.4,149,51,2046,"0"
16707,625,0,2066,"0"
10471,496,13,2066,"0"
12524,478,2,2065,"0"
24850.4,1214,13,2065,"0"
8868.2,347,3,2064,"0"
2692,123,9,2060,"0"
6364.8,87,14,2059,"0"
19665,247,13,2045,"0"
12528,476,50,2058,"0"
11505,162,8,2048,"0"
900,50,50,2045,"0"
494682.6,24132,0,2043,"0"
1746,97,49,2040,"0"
426697,13383,0,2073,"0"
29776,1262,8,2059,"0"
3826,214,0,2057,"0"
4070,44,7,2053,"0"
6242,320,15,2041,"0"
6330,100,8,2030,"0"
74362,934,1,2030,"0"
81316,1042,2,2030,"0"
65495,3540,3,2018,"0"
20820.8,887,3,2018,"0"
16329.37,316,10,2017,"0"
46890.4,1567,8,2074,"0"
3885,53,51,2072,"0"
5159.2,476,21,2046,"0"
46027,1788,7,2045,"0"
5655,62,42,2039,"0"
1817,51,23,2038,"0"
20181,582,13,2058,"0"
11732,337,9,2057,"0"
6097,495,7,2052,"0"
17920,521,21,2051,"0"
3365.4,128,8,2066,"0"
25382.4,721,1,2061,"0"
3794,113,52,2060,"0"
55570.09,992,6,2061,"0"
14580,166,13,2058,"0"
1920,40,0,2057,"0"
53298,1037,0,2051,"0"
4594,453,50,2049,"0"
23350.71,362,10,2043,"0"
18467.6,951,15,2052,"0"
24849.8,1476,3,2002,"0"
8222.8,258,1,2037,"0"
6823.8,334,8,2035,"0"
5765,80,42,2036,"0"
24941,1430,1,2031,"0"
21346,241,23,2030,"0"
19808,603,10,2047,"0"
55540.5,1318,2,2071,"0"
7276.36,166,8,2066,"0"
88032,7573,1,2065,"0"
12115.8,157,15,2065,"0"
5010,57,37,2060,"0"
7460,85,21,2060,"0"
10803.4,349,44,2059,"0"
5250,302,35,2065,"0"
1115,48,49,2062,"0"
8614,296,2,2046,"0"
7312.4,237,34,2045,"0"
525,15,28,2031,"0"
3523,201,29,2023,"0"
4396,124,8,2019,"0"
5480.4,439,55,2043,"0"
82275.3,6489,0,2040,"0"
2869.8,70,27,2038,"0"
4153.2,219,22,2051,"0"
914,52,27,2050,"1"
13027.2,505,27,2047,"0"
7795,94,7,2046,"0"
2880,78,3,2047,"0"
9745,119,27,2046,"0"
8517,280,27,2029,"0"
87664.4,4653,1,2029,"0"
4584.8,241,31,2026,"0"
5478.4,82,22,2025,"0"
210098.6,10375,0,2032,"0"
7003.05,145,8,2060,"0"
7887.2,219,8,2058,"0"
2031,69,57,2058,"0"
72756,3151,7,2051,"0"
3590,35,55,2049,"0"
39225,439,6,2047,"0"
11983,643,8,2046,"0"
12368,178,8,2030,"0"
3114,165,22,2058,"0"
1922.4,61,55,2057,"0"
2555.4,116,6,2057,"0"
6890.6,346,15,2052,"0"
2590,54,37,2052,"0"
15644.91,295,6,2067,"0"
18490,238,7,2065,"0"
2854,84,52,2061,"0"
191060.2,5774,0,2060,"0"
2283,68,44,2059,"0"
2057.4,194,31,2030,"0"
3120,169,1,2050,"0"
6430.6,568,31,2047,"1"
17936.2,311,0,2045,"0"
14485.6,560,20,2045,"0"
15110.6,299,1,2045,"0"
59574.4,1249,0,2044,"0"
16317.4,813,9,2024,"0"
15823,838,9,2017,"0"
10130,473,6,2015,"0"
7021.8,96,56,2015,"0"
59591.24,3894,1,2015,"0"
26610,272,8,2051,"0"
20090,234,1,2049,"0"
12795.2,656,23,2044,"0"
9155,374,49,2057,"0"
16519.4,640,21,2051,"0"
13850,399,21,2051,"0"
3735,55,14,2029,"0"
13925,325,2,2038,"0"
85955,8542,7,2035,"0"
18019.2,226,1,1998,"0"
16992,305,6,1982,"0"
9210,118,31,1981,"0"
18967.4,524,2,2051,"0"
1022,48,10,2047,"1"
2526.66,63,28,2044,"0"
10208.4,221,2,2023,"0"
6458.6,373,3,2018,"0"
246183.4,7330,27,2011,"0"
9420,116,8,2003,"0"
26256.2,1233,13,2024,"0"
13327.4,797,10,2031,"0"
35803.8,2287,2,2030,"0"
99368.42,4618,1,2029,"0"
5977,611,8,2022,"0"
9652,515,14,2037,"0"
3612.6,84,35,2039,"0"
895,22,0,2038,"0"
10412.8,469,6,2034,"0"
5404.4,574,22,2041,"0"
9789.6,489,1,2040,"0"
709864.4,22006,6,2040,"0"
5503.6,296,24,2038,"0"
5850,81,8,2039,"0"
124641,6920,1,2038,"0"
77698,4495,6,2038,"0"
2665,36,22,2038,"0"
2585,35,21,2038,"0"
15458,813,7,2033,"0"
14214,293,3,2033,"0"
3730,89,36,2024,"0"
18599.4,906,9,2040,"0"
11385,129,6,2038,"0"
9536.8,387,16,2038,"0"
18735,849,43,2037,"0"
18230,377,2,2011,"0"
19666.2,850,0,2005,"0"
147948.2,1964,1,2043,"0"
23062.61,659,0,2039,"0"
1712.6,76,28,2016,"0"
3480,131,35,2018,"0"
8766,356,16,2046,"1"
3070,102,1,2044,"0"
25612,1037,7,2043,"0"
9083.12,251,35,2041,"0"
14182,781,2,2039,"0"
11169.4,496,42,2012,"0"
29905,458,0,2047,"0"
32920,394,7,2045,"0"
40390,516,1,2039,"0"
29059,1336,1,1998,"0"
2744,145,3,1982,"0"
57300.4,1107,6,1966,"0"
22656,279,8,1965,"0"
16000,400,20,1953,"0"
34229,609,3,1950,"0"
2800,31,16,1933,"0"
89049,1255,6,1925,"0"
26367,721,13,1920,"0"
4530,85,20,1917,"0"
6410,77,27,1904,"0"
40049.4,551,3,1890,"0"
20184.8,730,6,1868,"0"
6582,150,43,1864,"0"
3110,180,24,8399,"0"
2482,142,7,8399,"0"
5380.84,106,26,3262,"0"
8614.27,171,15,3261,"0"
230484.65,7723,0,3262,"0"
1453,83,20,8399,"0"
9976.4,484,1,3255,"0"
6520,75,23,8399,"0"
700,40,59,8399,"0"
4424,251,13,8399,"0"
8957,450,15,8399,"0"
24192,1378,22,3262,"0"
3944,166,13,3206,"0"
20380,248,1,3255,"1"
1699.6,45,1,3255,"0"
38889,530,1,3255,"0"
9979,135,14,3248,"0"
8832,234,37,3263,"0"
2154.8,129,21,8399,"0"
14553.2,463,20,3261,"0"
5350,70,29,3264,"0"
4228,233,43,8399,"0"
31645,385,2,3261,"0"
3633.2,151,27,3262,"1"
7098.3,384,49,3264,"0"
16746,426,0,3262,"0"
2368,140,51,8399,"0"
28451.2,396,1,3261,"0"
112841.8,2824,1,3254,"0"
4674.6,252,9,3264,"0"
9864,189,16,3262,"0"
4225,93,20,3261,"0"
13195,157,7,3248,"0"
12637,580,45,8399,"0"
10353.27,206,14,3262,"0"
7137,396,38,3262,"0"
10724,274,21,3262,"0"
14238,407,2,3263,"0"
9910,249,22,3254,"0"
18600.6,635,2,8399,"0"
1033,59,48,8399,"0"
3491,199,58,8399,"0"
2589,148,23,8399,"0"
22994,1315,1,8399,"0"
3998,230,13,3269,"0"
4423,253,15,8399,"0"
6333.2,375,9,8399,"0"
2856,163,1,3257,"0"
9309,495,23,8399,"0"
8248,473,7,8399,"0"
23603.6,1090,0,8399,"0"
5899,338,8,3254,"0"
6185,255,29,3271,"0"
4304,160,43,3272,"0"
16223.08,347,0,3272,"0"
40963,1896,0,8399,"0"
1485,20,27,8399,"0"
137281.8,4299,1,3270,"0"
2909.6,145,0,8399,"0"
21413,1306,0,8399,"0"
3256,170,0,3271,"0"
2376,136,21,8399,"0"
16810.4,817,3,3269,"0"
8028,411,0,8399,"0"
19408,694,1,3270,"0"
13410.4,171,6,3270,"0"
3591,206,58,8399,"0"
1380,70,58,3247,"0"
4551.4,196,0,3233,"0"
7966,386,22,3270,"0"
6335,69,9,3212,"0"
4872.2,243,23,3270,"0"
3535,40,28,3269,"0"
4603,263,29,8399,"0"
1191.6,58,20,3272,"0"
3696.4,172,41,3271,"0"
794.8,52,14,3271,"0"
29294,1184,2,3270,"0"
33814.4,1541,0,8399,"0"
866.6,50,44,8399,"0"
9171.6,429,9,3271,"0"
11823.8,548,20,8399,"0"
5355.4,79,28,3270,"0"
3128.4,173,8,3269,"0"
2540.6,144,22,3268,"0"
3096,160,58,3268,"0"
2240,61,15,3272,"0"
3766.4,286,21,8399,"0"
6355,636,10,3270,"0"
1974,112,20,8399,"0"
47004.35,1774,0,3270,"0"
53463,1726,3,8399,"0"
8894,98,44,8399,"0"
2303,124,44,8399,"0"
36118.8,1727,30,8399,"1"
42033.15,882,2,3277,"0"
12702,369,15,8399,"0"
26675.45,2170,3,3276,"0"
31213.6,1534,0,3276,"0"
6792.29,150,36,3278,"0"
2500,35,23,3277,"0"
4185,56,14,3275,"0"
2054.6,95,48,3279,"0"
15859,352,34,3275,"0"
2208,130,10,8399,"0"
8669.6,417,20,3279,"1"
3358.4,122,0,8399,"0"
4862.4,134,35,3277,"0"
36515.4,2658,3,3276,"0"
28734.4,2335,0,3276,"0"
7347,121,6,3276,"0"
9001.6,490,48,8399,"0"
3500,185,87,8399,"0"
8269.6,212,28,3278,"0"
16488,703,21,3277,"0"
9125.2,388,1,3277,"0"
10460,131,38,3275,"0"
13797,229,13,3278,"0"
785,45,59,8399,"0"
4296,208,41,3278,"0"
5981,316,24,8399,"1"
4510.2,275,44,3275,"0"
4365.2,239,30,3275,"0"
16328,705,1,8399,"0"
1278,71,51,3269,"0"
4055,50,35,3276,"0"
9313.32,295,42,3276,"0"
6670.8,195,9,3279,"0"
24742,960,28,3276,"0"
5720,141,45,2050,"0"
1578,38,55,2050,"0"
29582.4,835,8,2048,"0"
3345,39,13,2045,"0"
4682,198,3,2043,"0"
1940,194,31,2039,"0"
12713.8,392,20,2046,"0"
7950,217,10,2045,"0"
15036.6,1123,0,2019,"0"
17688.22,1081,6,2018,"0"
6590,89,0,2018,"0"
7333.6,324,27,2018,"0"
28596.6,1453,6,2016,"0"
4399.8,199,57,2015,"0"
16707.65,349,0,2015,"0"
3200,80,55,2010,"0"
18824.2,644,29,2017,"0"
9868,337,14,2037,"0"
4482,168,34,2033,"0"
69075,936,2,2032,"0"
716,21,3,2030,"0"
12059.85,844,3,2026,"0"
51097.43,3934,6,2026,"0"
40360.37,1680,1,2026,"0"
37027.23,1772,1,2026,"0"
3828,191,48,2025,"0"
3799,192,14,1973,"0"
9627,125,3,1973,"0"
12377.4,480,3,2036,"0"
909,45,43,2033,"0"
3522,280,2,2031,"0"
21922.4,342,8,2030,"0"
44704,1426,1,2003,"0"
13820,373,2,2004,"0"
4392,231,35,1984,"0"
177086.4,7228,3,2004,"0"
36841.6,779,3,1999,"0"
20596.4,644,41,1997,"0"
3256,51,22,1997,"0"
24055,283,8,2032,"0"
14638.4,430,15,1971,"0"
42515,1754,6,2017,"0"
20694,1109,3,1931,"0"
21611,979,0,1882,"0"
3605.6,160,2,2011,"0"
4325.2,207,10,2011,"0"
35075,2218,3,2009,"0"
5669.6,215,14,2008,"0"
11528,628,21,2009,"0"
26421.6,362,16,2004,"0"
48122.4,1401,1,2001,"0"
6158,179,1,2017,"0"
747455.8,24188,8,2025,"0"
22409.4,610,14,2022,"0"
17851.2,514,7,2018,"0"
7322,296,41,2026,"0"
7322,518,8,2009,"0"
11656,148,16,1980,"0"
93099.2,5401,2,1977,"0"
81406.6,4045,0,1976,"0"
4690,132,27,2038,"0"
8123,325,14,2037,"0"
13469.6,221,19,2037,"0"
18549,271,2,1983,"0"
1718.4,64,7,1982,"0"
4233.2,180,22,1977,"0"
12668,218,16,2024,"0"
23029.1,581,0,2023,"0"
13617.6,516,49,2019,"0"
39250,433,6,2017,"0"
5270.8,187,20,2033,"0"
38559.2,1574,42,2033,"0"
709,30,50,2010,"0"
11218.8,298,7,2009,"0"
15755.2,628,24,2011,"0"
3313.4,133,23,2011,"0"
24454,1458,6,2009,"0"
4800,68,48,1983,"0"
28833,621,0,1974,"0"
3634.2,51,27,1973,"0"
28808,566,0,1969,"0"
49543.6,1010,1,1969,"0"
26239,605,9,1969,"0"
44136,983,3,1969,"0"
40231,958,0,1969,"0"
48175.6,695,3,1969,"0"
5138.4,247,20,2017,"0"
13780.24,266,2,2017,"0"
1200,70,6,2011,"0"
5620,263,36,2011,"0"
15355,195,1,2010,"0"
7030,95,36,2017,"0"
114865,2955,1,2015,"0"
20143.4,799,1,1998,"0"
3872,223,56,1974,"0"
3122,154,41,1970,"0"
8151.8,234,38,1956,"0"
21845,266,10,1952,"0"
38135,482,6,1952,"0"
155554.4,3873,2,1949,"0"
4811,226,23,2024,"0"
36983.28,808,3,2022,"0"
47298.6,2902,8,2022,"0"
7715.8,420,22,2018,"0"
8807.4,231,13,2015,"0"
4198.4,268,41,2015,"0"
3638,122,58,1973,"0"
65316,3818,2,1969,"0"
1366,81,21,2030,"0"
1542.95,33,29,2018,"0"
62825,705,2,1991,"0"
4784.2,71,9,2033,"0"
14313.2,407,24,2031,"0"
20569.8,417,2,2026,"0"
1760,99,59,7996,"0"
17324,296,2,2024,"0"
9455.2,288,2,2017,"0"
6276.2,355,30,2017,"0"
4285,60,14,2017,"0"
14929,192,8,2011,"0"
6089,348,15,2011,"0"
3885,67,1,2011,"0"
9087.4,90,8,2004,"0"
40095,626,1,2004,"0"
5529.2,323,22,1948,"0"
757,15,21,1947,"0"
2946.6,71,56,2005,"0"
12646,554,7,2005,"0"
9605.6,561,2,1981,"0"
26024.4,1040,1,1977,"0"
1799,104,20,1973,"1"
8680.2,247,41,1983,"0"
15504,207,28,2011,"0"
1304,140,27,2010,"0"
83435.2,6156,3,1997,"0"
15222.4,1366,9,1996,"0"
38936.8,1626,1,1998,"0"
10847,393,6,1996,"0"
41417.4,1956,0,1995,"0"
32074.65,1305,2,2001,"0"
28508.96,1116,7,1967,"0"
5226.2,88,37,1967,"0"
1327,76,36,2017,"0"
19820,557,13,2017,"0"
6657.2,262,5,2015,"0"
5056.6,270,13,1981,"0"
14938.6,828,6,1963,"0"
2506,127,23,1973,"0"
21583,1194,3,1991,"0"
16950.8,805,3,1999,"0"
6345,79,3,1998,"0"
61528,728,1,1997,"0"
16355,260,22,1981,"0"
7260,345,0,1991,"1"
33206,1827,1,1946,"0"
2270,130,15,1942,"0"
15021,772,13,1962,"0"
3995,153,36,1954,"0"
1152,32,57,1952,"0"
6622,381,24,2009,"0"
26439.8,764,2,2008,"0"
3256,153,2,2002,"1"
16711.6,861,2,2001,"0"
9462.4,254,6,1998,"0"
10305,299,9,2010,"0"
4294,163,14,2009,"0"
11663.8,488,1,2002,"0"
15146.4,540,13,1977,"0"
10863.2,346,1,1968,"0"
7452.4,285,10,2016,"0"
25634,419,8,2016,"0"
61707,1632,2,2012,"0"
5045.2,104,58,2011,"0"
3457,98,55,2010,"0"
9054.21,183,8,2005,"0"
2220,71,30,1962,"0"
2594.4,130,2,1960,"0"
4303,223,6,1997,"0"
4078.6,167,34,1990,"0"
8309.2,339,3,1984,"0"
2642,151,50,1983,"0"
17367.2,719,10,1983,"0"
67563,3763,1,1982,"0"
5819,256,3,1981,"0"
